TIMESTAMP,SOURCE_FILE,X,GALACTIC_ALIGNMENT
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.06337717808764,BASELINE
2000_DATA,jpl10604.clk,-0.12675435617528,BASELINE
2000_DATA,jpl10604.clk,0.06337717808764,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,-0.1260872279849,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,-0.1260872279849,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,-0.1260872279849,BASELINE
2000_DATA,jpl10604.clk,0.05327352164409,BASELINE
2000_DATA,jpl10604.clk,0.009770092348359995,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07248014224561,BASELINE
2000_DATA,jpl10604.clk,-0.14928661080594,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,-0.15361293712066,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,-0.15361293712066,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.004326326314720002,BASELINE
2000_DATA,jpl10604.clk,-0.008652652629440004,BASELINE
2000_DATA,jpl10604.clk,0.004326326314720002,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,-0.15361293712066,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,-0.15361293712066,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,0.004326326314720002,BASELINE
2000_DATA,jpl10604.clk,-0.004326326314720002,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,-0.004326326314720002,BASELINE
2000_DATA,jpl10604.clk,0.004326326314720002,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,-0.15361293712066,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,-0.15361293712066,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,-0.15361293712066,BASELINE
2000_DATA,jpl10604.clk,0.08113279487505,BASELINE
2000_DATA,jpl10604.clk,-0.004326326314720002,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.009770092348359995,BASELINE
